document_id,neighbor_document_id,neighbor_rank,cosine_distance,source_case_pack_id,neighbor_case_pack_id,same_case_pack,source_title,neighbor_title
doc_0109,doc_0101,1,0.0226379036903381,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_130,65_HS1-834228961_62-HQ-83894_Section_2
doc_0109,doc_0102,2,0.0241748690605163,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_130,65_HS1-834228961_62-HQ-83894_Section_3
doc_0109,doc_0099,3,0.0254813432693481,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_130,65_HS1-834228961_62-HQ-83894_Section_1
doc_0109,doc_0103,4,0.0272009968757629,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_130,65_HS1-834228961_62-HQ-83894_Section_4
doc_0109,doc_0105,5,0.0275714993476867,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_130,65_HS1-834228961_62-HQ-83894_Section_6
doc_0110,doc_0105,1,0.0580857992172241,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_153,65_HS1-834228961_62-HQ-83894_Section_6
doc_0110,doc_0104,2,0.063074767589569,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_153,65_HS1-834228961_62-HQ-83894_Section_5
doc_0110,doc_0103,3,0.0632784962654113,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_153,65_HS1-834228961_62-HQ-83894_Section_4
doc_0110,doc_0099,4,0.0645623803138732,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_153,65_HS1-834228961_62-HQ-83894_Section_1
doc_0110,doc_0101,5,0.0652039051055908,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_153,65_HS1-834228961_62-HQ-83894_Section_2
doc_0111,doc_0103,1,0.0453308820724487,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_164,65_HS1-834228961_62-HQ-83894_Section_4
doc_0111,doc_0105,2,0.0454307794570922,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_164,65_HS1-834228961_62-HQ-83894_Section_6
doc_0111,doc_0108,3,0.0460343956947326,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_164,65_HS1-834228961_62-HQ-83894_Section_9
doc_0111,doc_0109,4,0.0474839806556701,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_164,65_HS1-834228961_62-HQ-83894_Serial_130
doc_0111,doc_0100,5,0.0493490695953369,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_164,65_HS1-834228961_62-HQ-83894_Section_10
doc_0112,doc_0104,1,0.0694011449813842,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_220,65_HS1-834228961_62-HQ-83894_Section_5
doc_0112,doc_0106,2,0.0732388496398925,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_220,65_HS1-834228961_62-HQ-83894_Section_7
doc_0112,doc_0105,3,0.0739970803260803,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_220,65_HS1-834228961_62-HQ-83894_Section_6
doc_0112,doc_0103,4,0.075381338596344,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_220,65_HS1-834228961_62-HQ-83894_Section_4
doc_0112,doc_0108,5,0.0756754279136657,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_220,65_HS1-834228961_62-HQ-83894_Section_9
doc_0114,doc_0108,1,0.0528830289840698,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_438,65_HS1-834228961_62-HQ-83894_Section_9
doc_0114,doc_0105,2,0.0590057373046875,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_438,65_HS1-834228961_62-HQ-83894_Section_6
doc_0114,doc_0100,3,0.0595096349716186,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_438,65_HS1-834228961_62-HQ-83894_Section_10
doc_0114,doc_0103,4,0.0600332617759704,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_438,65_HS1-834228961_62-HQ-83894_Section_4
doc_0114,doc_0107,5,0.0637983679771423,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_438,65_HS1-834228961_62-HQ-83894_Section_8
doc_0113,doc_0100,1,0.0866279006004333,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_403,65_HS1-834228961_62-HQ-83894_Section_10
doc_0113,doc_0107,2,0.0884197354316711,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_403,65_HS1-834228961_62-HQ-83894_Section_8
doc_0113,doc_0108,3,0.0884726047515869,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_403,65_HS1-834228961_62-HQ-83894_Section_9
doc_0113,doc_0106,4,0.0889067649841308,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_403,65_HS1-834228961_62-HQ-83894_Section_7
doc_0113,doc_0105,5,0.0919538140296936,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_403,65_HS1-834228961_62-HQ-83894_Section_6
doc_0115,doc_0100,1,0.0399300456047058,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_449,65_HS1-834228961_62-HQ-83894_Section_10
doc_0115,doc_0108,2,0.0453503131866455,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_449,65_HS1-834228961_62-HQ-83894_Section_9
doc_0115,doc_0107,3,0.0461355447769165,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_449,65_HS1-834228961_62-HQ-83894_Section_8
doc_0115,doc_0106,4,0.04655122756958,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_449,65_HS1-834228961_62-HQ-83894_Section_7
doc_0115,doc_0098,5,0.048929214477539,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Serial_449,65_HS1-834228961_62-HQ-83894_SUB_A
doc_0118,doc_0127,1,0.0142058134078979,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B11,FBI Photo B2
doc_0118,doc_0117,2,0.0145413279533386,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B11,FBI Photo B10
doc_0118,doc_0116,3,0.0147126913070678,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B11,FBI Photo B1
doc_0118,doc_0139,4,0.0151546001434326,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B11,FBI Photo B9
doc_0118,doc_0134,5,0.0174781680107116,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B11,FBI Photo B4
doc_0117,doc_0118,1,0.0145413279533386,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B10,FBI Photo B11
doc_0117,doc_0139,2,0.0155137777328491,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B10,FBI Photo B9
doc_0117,doc_0127,3,0.0166021585464477,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B10,FBI Photo B2
doc_0117,doc_0119,4,0.01816987991333,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B10,FBI Photo B12
doc_0117,doc_0129,5,0.0197059512138366,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B10,FBI Photo B21
doc_0116,doc_0127,1,0.0134738683700561,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B1,FBI Photo B2
doc_0116,doc_0118,2,0.0147126913070678,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B1,FBI Photo B11
doc_0116,doc_0139,3,0.0184056162834167,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B1,FBI Photo B9
doc_0116,doc_0134,4,0.0186790823936462,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B1,FBI Photo B4
doc_0116,doc_0119,5,0.0204856991767883,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B1,FBI Photo B12
doc_0119,doc_0127,1,0.0159902572631835,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B12,FBI Photo B2
doc_0119,doc_0118,2,0.0179098844528198,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B12,FBI Photo B11
doc_0119,doc_0117,3,0.01816987991333,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B12,FBI Photo B10
doc_0119,doc_0139,4,0.0202641487121582,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B12,FBI Photo B9
doc_0119,doc_0116,5,0.0204856991767883,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B12,FBI Photo B1
doc_0120,doc_0123,1,0.0190990567207336,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B13,FBI Photo B16
doc_0120,doc_0130,2,0.0192230939865112,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B13,FBI Photo B22
doc_0120,doc_0125,3,0.0193541049957275,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B13,FBI Photo B18
doc_0120,doc_0122,4,0.0200055241584777,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B13,FBI Photo B15
doc_0120,doc_0131,5,0.0202025175094604,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B13,FBI Photo B23
doc_0121,doc_0122,1,0.0152319073677062,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B14,FBI Photo B15
doc_0121,doc_0123,2,0.0194134712219238,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B14,FBI Photo B16
doc_0121,doc_0130,3,0.0206742882728576,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B14,FBI Photo B22
doc_0121,doc_0125,4,0.02089124917984,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B14,FBI Photo B18
doc_0121,doc_0132,5,0.0233531594276428,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B14,FBI Photo B24
doc_0122,doc_0130,1,0.0151900649070739,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B15,FBI Photo B22
doc_0122,doc_0121,2,0.0152319073677062,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B15,FBI Photo B14
doc_0122,doc_0123,3,0.0157078504562377,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B15,FBI Photo B16
doc_0122,doc_0125,4,0.0166054964065551,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B15,FBI Photo B18
doc_0122,doc_0120,5,0.0200055241584777,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B15,FBI Photo B13
doc_0123,doc_0122,1,0.0157078504562377,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B16,FBI Photo B15
doc_0123,doc_0132,2,0.0161367654800415,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B16,FBI Photo B24
doc_0123,doc_0120,3,0.0190990567207336,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B16,FBI Photo B13
doc_0123,doc_0121,4,0.0194134712219238,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B16,FBI Photo B14
doc_0123,doc_0130,5,0.0199755430221557,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B16,FBI Photo B22
doc_0124,doc_0122,1,0.021228015422821,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B17,FBI Photo B15
doc_0124,doc_0123,2,0.0218362808227539,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B17,FBI Photo B16
doc_0124,doc_0132,3,0.0236170887947082,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B17,FBI Photo B24
doc_0124,doc_0130,4,0.0246332883834838,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B17,FBI Photo B22
doc_0124,doc_0125,5,0.0246503353118896,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B17,FBI Photo B18
doc_0126,doc_0129,1,0.0201686024665832,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B19,FBI Photo B21
doc_0126,doc_0134,2,0.0209509134292602,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B19,FBI Photo B4
doc_0126,doc_0128,3,0.0211755633354187,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B19,FBI Photo B20
doc_0126,doc_0139,4,0.0217707753181457,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B19,FBI Photo B9
doc_0126,doc_0118,5,0.0245567560195922,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B19,FBI Photo B11
doc_0125,doc_0130,1,0.0155445933341979,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B18,FBI Photo B22
doc_0125,doc_0122,2,0.0166054964065551,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B18,FBI Photo B15
doc_0125,doc_0120,3,0.0193541049957275,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B18,FBI Photo B13
doc_0125,doc_0123,4,0.0202040076255798,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B18,FBI Photo B16
doc_0125,doc_0121,5,0.02089124917984,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B18,FBI Photo B14
doc_0128,doc_0129,1,0.0123320817947387,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B20,FBI Photo B21
doc_0128,doc_0117,2,0.0200622081756591,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B20,FBI Photo B10
doc_0128,doc_0118,3,0.0200879573822021,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B20,FBI Photo B11
doc_0128,doc_0126,4,0.0211755633354187,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B20,FBI Photo B19
doc_0128,doc_0139,5,0.0218374729156494,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B20,FBI Photo B9
doc_0127,doc_0116,1,0.0134738683700561,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B2,FBI Photo B1
doc_0127,doc_0118,2,0.0142058134078979,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B2,FBI Photo B11
doc_0127,doc_0119,3,0.0159902572631835,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B2,FBI Photo B12
doc_0127,doc_0117,4,0.0166021585464477,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B2,FBI Photo B10
doc_0127,doc_0139,5,0.0172336101531982,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B2,FBI Photo B9
doc_0130,doc_0122,1,0.0151900649070739,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B22,FBI Photo B15
doc_0130,doc_0125,2,0.0155445933341979,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B22,FBI Photo B18
doc_0130,doc_0120,3,0.0192230939865112,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B22,FBI Photo B13
doc_0130,doc_0123,4,0.0199755430221557,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B22,FBI Photo B16
doc_0130,doc_0121,5,0.0206742882728576,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B22,FBI Photo B14
doc_0129,doc_0128,1,0.0123320817947387,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B21,FBI Photo B20
doc_0129,doc_0118,2,0.0188979506492614,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B21,FBI Photo B11
doc_0129,doc_0117,3,0.0197059512138366,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B21,FBI Photo B10
doc_0129,doc_0139,4,0.0197883248329162,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B21,FBI Photo B9
doc_0129,doc_0126,5,0.0201686024665832,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B21,FBI Photo B19
doc_0131,doc_0120,1,0.0202025175094604,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B23,FBI Photo B13
doc_0131,doc_0123,2,0.0204927921295166,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B23,FBI Photo B16
doc_0131,doc_0122,3,0.0219152569770813,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B23,FBI Photo B15
doc_0131,doc_0130,4,0.0222517848014831,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B23,FBI Photo B22
doc_0131,doc_0121,5,0.0236807465553283,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B23,FBI Photo B14
doc_0132,doc_0123,1,0.0161367654800415,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B24,FBI Photo B16
doc_0132,doc_0121,2,0.0233531594276428,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B24,FBI Photo B14
doc_0132,doc_0124,3,0.0236170887947082,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B24,FBI Photo B17
doc_0132,doc_0122,4,0.0237026810646057,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B24,FBI Photo B15
doc_0132,doc_0130,5,0.0242428183555603,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B24,FBI Photo B22
doc_0134,doc_0139,1,0.0170120000839233,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B4,FBI Photo B9
doc_0134,doc_0118,2,0.0174781680107116,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B4,FBI Photo B11
doc_0134,doc_0127,3,0.0184460878372192,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B4,FBI Photo B2
doc_0134,doc_0116,4,0.0186790823936462,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B4,FBI Photo B1
doc_0134,doc_0129,5,0.0202373266220092,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B4,FBI Photo B21
doc_0133,doc_0127,1,0.025489330291748,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B3,FBI Photo B2
doc_0133,doc_0131,2,0.0258897542953491,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B3,FBI Photo B23
doc_0133,doc_0122,3,0.0260120630264282,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B3,FBI Photo B15
doc_0133,doc_0120,4,0.0263853669166564,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B3,FBI Photo B13
doc_0133,doc_0119,5,0.026615023612976,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B3,FBI Photo B12
doc_0135,doc_0134,1,0.0202773809432983,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B5,FBI Photo B4
doc_0135,doc_0116,2,0.02313894033432,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B5,FBI Photo B1
doc_0135,doc_0118,3,0.0239853858947753,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B5,FBI Photo B11
doc_0135,doc_0127,4,0.0255672335624694,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B5,FBI Photo B2
doc_0135,doc_0139,5,0.0267302989959716,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B5,FBI Photo B9
doc_0136,doc_0137,1,0.0196281671524047,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B6,FBI Photo B7
doc_0136,doc_0119,2,0.0265378355979919,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B6,FBI Photo B12
doc_0136,doc_0135,3,0.0271722674369812,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B6,FBI Photo B5
doc_0136,doc_0123,4,0.0277188420295715,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B6,FBI Photo B16
